cekNo,External ID,date,Print,documentNumber,Name,PO/Withdrawal Number,Tracking Numbers,Memo,Currency,Amount (Foreign Currency),Amount,PROC. GA NON MAINTENANCE,Amount (Transaction Tax Total),Tax Item,Amount (Tax),Absolute Value of Amount
6592449,SNI20220412-193,12/4/2022,Print,SNI20220412-193,SNI-199,SNI-199,,,IDR,"Rp506.907,67",506907.67,,50234,,,506907.67
6592450,SNI20220412-194,12/4/2022,Print,SNI20220412-194,SNI-447,SNI-447,,,IDR,"Rp544.436,18",544436.18,,53952,,,544436.18
6592451,SNI20220412-195,12/4/2022,Print,SNI20220412-195,JBG-372,SNI-473,,,IDR,"Rp137.488,01",137488.01,,13624,,,137488.01
6592452,SNI20220412-196,12/4/2022,Print,SNI20220412-196,129225,SNI-206,,,IDR,"Rp226.848,45",226848.45,,22478,,,226848.45
6592453,SNI20220412-197,12/4/2022,Print,SNI20220412-197,109863,SNI-425,,,IDR,"Rp3.650.207,87",3650207.87,,361732,,,3650207.87
6592454,SNI20220412-199,12/4/2022,Print,SNI20220412-199,SNI-117,SNI-117,,,IDR,"Rp469.360,05",469360.05,,46513,,,469360.05
6592455,SNI20220412-200,12/4/2022,Print,SNI20220412-200,SNI-189,SNI-189,,,IDR,"Rp422.598,84",422598.84,,41879,,,422598.84
6592456,SNI20220412-201,12/4/2022,Print,SNI20220412-201,51672,SNI-233,,,IDR,"Rp173.754,67",173754.67,,17218,,,173754.67
6592457,SNI20220412-202,12/4/2022,Print,SNI20220412-202,SNI-520,SNI-520,,,IDR,"Rp167.001,25",167001.25,,16551,,,167001.25
6592458,SNI20220412-203,12/4/2022,Print,SNI20220412-203,SNI-765,SNI-765,,,IDR,"Rp4.969.262,40",4969262.4,,492450,,,4969262.4
6592459,SNI20220413-204,13/4/2022,Print,SNI20220413-204,SNI-362,SNI-362,,,IDR,"Rp1.778.315,50",1778315.5,,176230,,,1778315.5
6592460,SNI20220413-205,13/4/2022,Print,SNI20220413-205,6821,SNI-155,,,IDR,"Rp2.115.349,76",2115349.76,,209629,,,2115349.76
6592461,SNI20220413-206,13/4/2022,Print,SNI20220413-206,165973,SNI-864,,,IDR,"Rp8.421.138,19",8421138.19,,834526,,,8421138.19
6592462,SNI20220413-207,13/4/2022,Print,SNI20220413-207,165973,SNI-864,,,IDR,"Rp1.452.657,63",1452657.63,,143957,,,1452657.63
6592463,SNI20220413-208,13/4/2022,Print,SNI20220413-208,165973,SNI-864,,,IDR,"Rp30.192.921,11",30192921.11,,2992093,,,30192921.11
6592464,SNI20220413-209,13/4/2022,Print,SNI20220413-209,SNI-492,SNI-492,,,IDR,"Rp2.647.520,56",2647520.56,,262371,,,2647520.56
6592465,SNI20220413-210,13/4/2022,Print,SNI20220413-210,7188,SNI-031,,,IDR,"Rp4.355.522,72",4355522.72,,431631,,,4355522.72
6592466,SNI20220413-211,13/4/2022,Print,SNI20220413-211,7188,SNI-031,,,IDR,"Rp2.373.917,11",2373917.11,,235258,,,2373917.11
6592719,SNI20220413-212,13/4/2022,Print,SNI20220413-212,SNI-906,SNI-906,,,IDR,"Rp53.358,42",53358.42,,5286,,,53358.42
6592720,SNI20220413-213,13/4/2022,Print,SNI20220413-213,SNI-006,SNI-006,,,IDR,"Rp269.117,02",269117.02,,26668,,,269117.02
6592467,SNI20220413-214,13/4/2022,Print,SNI20220413-214,SNI-008,SNI-008,,,IDR,"Rp33.626,89",33626.89,,3332,,,33626.89
6592721,SNI20220413-215,13/4/2022,Print,SNI20220413-215,52249,SNI-090,,,IDR,"Rp239.195,30",239195.3,,23702,,,239195.3
6592468,SNI20220413-216,13/4/2022,Print,SNI20220413-216,124294,SNI-409,,,IDR,"Rp453.696,98",453696.98,,44960,,,453696.98
6592469,SNI20220413-217,13/4/2022,Print,SNI20220413-217,KDR-1013,SNI-093,,,IDR,"Rp165.044,97",165044.97,,16354,,,165044.97
6592470,SNI20220413-218,13/4/2022,Print,SNI20220413-218,SNI-005,SNI-005,,,IDR,"Rp385.587,80",385587.8,,38209,,,385587.8
6592471,SNI20220413-219,13/4/2022,Print,SNI20220413-219,SNI-258,SNI-258,,,IDR,"Rp283.951,00",283951,,28140,,,283951
6592472,SNI20220413-220,13/4/2022,Print,SNI20220413-220,SNI-027,SNI-848,,,IDR,"Rp806.789,24",806789.24,,79951,,,806789.24
6592473,SNI20220413-221,13/4/2022,Print,SNI20220413-221,SNI-869,SNI-869,,,IDR,"Rp589.991,83",589991.83,,58464,,,589991.83
6592474,SNI20220413-222,13/4/2022,Print,SNI20220413-222,SNI-013,SNI-013,,,IDR,"Rp181.478,38",181478.38,,17983,,,181478.38
6592475,SNI20220413-223,13/4/2022,Print,SNI20220413-223,109212,SNI-312,,,IDR,"Rp6.440.885,54",6440885.54,,638288,,,6440885.54
6592476,SNI20220413-224,13/4/2022,Print,SNI20220413-224,SNI-158,SNI-168,,,IDR,"Rp4.376.887,66",4376887.66,,433747,,,4376887.66
6592477,SNI20220413-225,13/4/2022,Print,SNI20220413-225,SNI-009,SNI-009,,,IDR,"Rp136.109,27",136109.27,,13487,,,136109.27
6592722,SNI20220413-226,13/4/2022,Print,SNI20220413-226,SNI-893,SNI-893,,,IDR,"Rp46.645,52",46645.52,,4622,,,46645.52
6592723,SNI20220413-227,13/4/2022,Print,SNI20220413-227,SNI-029,SNI-029,,,IDR,"Rp957.726,46",957726.46,,94908,,,957726.46
6592488,SNI20220413-228,13/4/2022,Print,SNI20220413-228,SNI-265,SNI-265,,,IDR,"Rp225.000,30",225000.3,,22297,,,225000.3
6592478,SNI20220413-229,13/4/2022,Print,SNI20220413-229,SNI-149,SNI-149,,,IDR,"Rp6.036.460,55",6036460.55,,598209,,,6036460.55
6592479,SNI20220413-230,13/4/2022,Print,SNI20220413-230,16178,SNI-185,,,IDR,"Rp1.757.048,23",1757048.23,,174124,,,1757048.23
6592724,SNI20220413-231,13/4/2022,Print,SNI20220413-231,7152,SNI-316,,,IDR,"Rp174.709,84",174709.84,,17314,,,174709.84
6592480,SNI20220413-232,13/4/2022,Print,SNI20220413-232,6197,SNI-307,,,IDR,"Rp288.161,95",288161.95,,28556,,,288161.95
6592481,SNI20220413-233,13/4/2022,Print,SNI20220413-233,SNI-606,SNI-606,,,IDR,"Rp314.071,03",314071.03,,31124,,,314071.03
6592725,SNI20220413-234,13/4/2022,Print,SNI20220413-234,15382,SNI-204,,,IDR,"Rp226.824,60",226824.6,,22475,,,226824.6
6592726,SNI20220413-235,13/4/2022,Print,SNI20220413-235,114626,SNI-201,,,IDR,"Rp183.311,85",183311.85,,18165,,,183311.85
6592482,SNI20220413-236,13/4/2022,Print,SNI20220413-236,SNI-325,SNI-325,,,IDR,"Rp136.109,27",136109.27,,13487,,,136109.27
6592483,SNI20220413-237,13/4/2022,Print,SNI20220413-237,SNI-345,SNI-345,,,IDR,"Rp362.957,76",362957.76,,35967,,,362957.76
6592484,SNI20220413-238,13/4/2022,Print,SNI20220413-238,SNI-326,SNI-326,,,IDR,"Rp71.201,62",71201.62,,7058,,,71201.62
6592485,SNI20220413-239,13/4/2022,Print,SNI20220413-239,138116,SNI-356,,,IDR,"Rp605.649,49",605649.49,,60019,,,605649.49
6592486,SNI20220413-240,13/4/2022,Print,SNI20220413-240,8929,SNI-346,,,IDR,"Rp198.445,02",198445.02,,19664,,,198445.02
6592727,SNI20220413-241,13/4/2022,Print,SNI20220413-241,117295,SNI-500,,,IDR,"Rp538.827,71",538827.71,,53398,,,538827.71
6592487,SNI20220413-242,13/4/2022,Print,SNI20220413-242,SNI-548,SNI-548,,,IDR,"Rp6.986.289,14",6986289.14,,692336,,,6986289.14
6592728,SNI20220414-282,14/4/2022,Print,SNI20220414-282,SNI-401,SNI-401,,,IDR,"Rp226.825,62",226825.62,,22477,,,226825.62
6592489,SNI20220414-283,14/4/2022,Print,SNI20220414-283,SNI-062,SNI-062,,,IDR,"Rp537.812,40",537812.4,,53298,,,537812.4
6592490,SNI20220414-284,14/4/2022,Print,SNI20220414-284,SNI-140,SNI-140,,,IDR,"Rp14.373.217,69",14373217.69,,1424375,,,14373217.69
6592505,SNI20220414-285,14/4/2022,Print,SNI20220414-285,SNI-488,SNI-488,,,IDR,"Rp17.870.513,19",17870513.19,,1770953,,,17870513.19
6592491,SNI20220414-286,14/4/2022,Print,SNI20220414-286,SNI-668,SNI-668,,,IDR,"Rp1.043.506,26",1043506.26,,103411,,,1043506.26
6592729,SNI20220414-287,14/4/2022,Print,SNI20220414-287,SNI-331,SNI-331,,,IDR,"Rp676.112,22",676112.22,,67004,,,676112.22
6592492,SNI20220414-288,14/4/2022,Print,SNI20220414-288,JBG-824,SNI-340,,,IDR,"Rp940.769,44",940769.44,,93226,,,940769.44
6592730,SNI20220414-289,14/4/2022,Print,SNI20220414-289,114511,SNI-156,,,IDR,"Rp241.287,74",241287.74,,23911,,,241287.74
6592493,SNI20220414-290,14/4/2022,Print,SNI20220414-290,SNI-327,SNI-327,,,IDR,"Rp1.844.985,61",1844985.61,,182835,,,1844985.61
6592494,SNI20220414-291,14/4/2022,Print,SNI20220414-291,SNI-123,SNI-123,,,IDR,"Rp1.154.481,28",1154481.28,,114407,,,1154481.28
6592495,SNI20220414-292,14/4/2022,Print,SNI20220414-292,5475,SNI-556,,,IDR,"Rp401.889,02",401889.02,,39825,,,401889.02
6592731,SNI20220414-293,14/4/2022,Print,SNI20220414-293,13111,SNI-086,,,IDR,"Rp45.827,96",45827.96,,4541,,,45827.96
6592732,SNI20220414-294,14/4/2022,Print,SNI20220414-294,SNI-098,SNI-098,,,IDR,"Rp260.077,29",260077.29,,25773,,,260077.29
6592496,SNI20220414-295,14/4/2022,Print,SNI20220414-295,51672,SNI-089,,,IDR,"Rp181.478,36",181478.36,,17982,,,181478.36
6592497,SNI20220414-296,14/4/2022,Print,SNI20220414-296,SNI-362,SNI-362,,,IDR,"Rp203.601,71",203601.71,,20176,,,203601.71
6592733,SNI20220414-297,14/4/2022,Print,SNI20220414-297,4080,SNI-857,,,IDR,"Rp213.155,27",213155.27,,21122,,,213155.27
6592498,SNI20220414-298,14/4/2022,Print,SNI20220414-298,SNI-309,SNI-309,,,IDR,"Rp181.478,38",181478.38,,17983,,,181478.38
6592738,SNI20220414-299,14/4/2022,Print,SNI20220414-299,SNI-087,SNI-087,,,IDR,"Rp178.306,40",178306.4,,17669,,,178306.4
6592499,SNI20220414-300,14/4/2022,Print,SNI20220414-300,SNI-577,SNI-577,,,IDR,"Rp141.831,58",141831.58,,14055,,,141831.58
6592500,SNI20220414-301,14/4/2022,Print,SNI20220414-301,SNI-117,SNI-117,,,IDR,"Rp1.488.312,08",1488312.08,,147491,,,1488312.08
6592501,SNI20220414-302,14/4/2022,Print,SNI20220414-302,SNI-079,SNI-079,,,IDR,"Rp341.129,04",341129.04,,33803,,,341129.04
6592739,SNI20220414-303,14/4/2022,Print,SNI20220414-303,SNI-400,SNI-400,,,IDR,"Rp84.823,46",84823.46,,8406,,,84823.46
6592502,SNI20220414-304,14/4/2022,Print,SNI20220414-304,22559,SNI-417,,,IDR,"Rp69.748,17",69748.17,,6912,,,69748.17
6592740,SNI20220414-305,14/4/2022,Print,SNI20220414-305,131746,SNI-228,,,IDR,"Rp272.189,52",272189.52,,26970,,,272189.52
6592503,SNI20220414-306,14/4/2022,Print,SNI20220414-306,SNI-199,SNI-199,,,IDR,"Rp45.370,09",45370.09,,4496,,,45370.09
6592504,SNI20220414-307,14/4/2022,Print,SNI20220414-307,SNI-320,SNI-320,,,IDR,"Rp2.222.893,87",2222893.87,,220287,,,2222893.87
6592741,SNI20220414-308,14/4/2022,Print,SNI20220414-308,SNI-399,SNI-399,,,IDR,"Rp35.572,29",35572.29,,3525,,,35572.29
6592506,SNI20220414-309,14/4/2022,Print,SNI20220414-309,SNI-923,SNI-923,,,IDR,"Rp9.697.285,12",9697285.12,,960995,,,9697285.12
6592742,SNI20220416-359,16/4/2022,Print,SNI20220416-359,26722,SNI-643,,,IDR,"Rp159.061,44",159061.44,,15758,,,159061.44
6592743,SNI20220416-360,16/4/2022,Print,SNI20220416-360,SNI-793,SNI-793,,,IDR,"Rp578.693,14",578693.14,,57340,,,578693.14
6592744,SNI20220416-361,16/4/2022,Print,SNI20220416-361,SNI-641,SNI-641,,,IDR,"Rp668.197,66",668197.66,,66216,,,668197.66
6592507,SNI20220416-362,16/4/2022,Print,SNI20220416-362,SNI-426,SNI-426,,,IDR,"Rp11.441.400,03",11441400.03,,1133834,,,11441400.03
6592508,SNI20220416-363,16/4/2022,Print,SNI20220416-363,17030,SNI-439,,,IDR,"Rp10.888.800,31",10888800.31,,1079071,,,10888800.31
6592745,SNI20220416-364,16/4/2022,Print,SNI20220416-364,JBR-434,SNI-363,,,IDR,"Rp91.655,92",91655.92,,9082,,,91655.92
6592509,SNI20220416-365,16/4/2022,Print,SNI20220416-365,SNI-444,SNI-444,,,IDR,"Rp90.925,80",90925.8,,9011,,,90925.8
6592746,SNI20220416-366,16/4/2022,Print,SNI20220416-366,53028,SNI-221,,,IDR,"Rp300.232,87",300232.87,,29752,,,300232.87
6592510,SNI20220416-367,16/4/2022,Print,SNI20220416-367,JBR-707,SNI-894,,,IDR,"Rp251.478,94",251478.94,,24920,,,251478.94
6592511,SNI20220416-368,16/4/2022,Print,SNI20220416-368,SNI-088,SNI-088,,,IDR,"Rp988.561,31",988561.31,,97966,,,988561.31
6592512,SNI20220416-369,16/4/2022,Print,SNI20220416-369,140681,SNI-153,,,IDR,"Rp1.940.594,80",1940594.8,,192313,,,1940594.8
6592513,SNI20220416-370,16/4/2022,Print,SNI20220416-370,SNI-123,SNI-123,,,IDR,"Rp554.151,50",554151.5,,54916,,,554151.5
6592514,SNI20220416-371,16/4/2022,Print,SNI20220416-371,171942,SNI-574,,,IDR,"Rp270.124,85",270124.85,,26767,,,270124.85
6592747,SNI20220416-372,16/4/2022,Print,SNI20220416-372,160472,SNI-124,,,IDR,"Rp67.151,92",67151.92,,6655,,,67151.92
6592515,SNI20220416-373,16/4/2022,Print,SNI20220416-373,175484,SNI-580,,,IDR,"Rp93.768,76",93768.76,,9291,,,93768.76
6592516,SNI20220416-374,16/4/2022,Print,SNI20220416-374,SNI-911,SNI-911,,,IDR,"Rp148.284,53",148284.53,,14692,,,148284.53
6592517,SNI20220416-375,16/4/2022,Print,SNI20220416-375,SNI-575,SNI-575,,,IDR,"Rp134.015,56",134015.56,,13279,,,134015.56
6592518,SNI20220416-376,16/4/2022,Print,SNI20220416-376,189643,SNI-578,,,IDR,"Rp43.066,08",43066.08,,4268,,,43066.08
6592519,SNI20220416-377,16/4/2022,Print,SNI20220416-377,160472,SNI-583,,,IDR,"Rp66.676,76",66676.76,,6607,,,66676.76
6592520,SNI20220416-378,16/4/2022,Print,SNI20220416-378,SNI-169,SNI-169,,,IDR,"Rp6.463.908,19",6463908.19,,640568,,,6463908.19
6592521,SNI20220416-379,16/4/2022,Print,SNI20220416-379,139896,SNI-261,,,IDR,"Rp307.434,34",307434.34,,30462,,,307434.34
6592522,SNI20220416-380,16/4/2022,Print,SNI20220416-380,8597,SNI-073,,,IDR,"Rp4.503.565,54",4503565.54,,446301,,,4503565.54
6592528,SNI20220416-381,16/4/2022,Print,SNI20220416-381,6821,SNI-155,,,IDR,"Rp3.128.362,70",3128362.7,,310018,,,3128362.7
6592804,SNI20220416-445,16/4/2022,Print,SNI20220416-445,SNI-570,SNI-570,,,IDR,"Rp4.549.800,00",4549800,,450881,,,4549800
6592529,SNI20220418-446,18/4/2022,Print,SNI20220418-446,9626,SNI-859,,,IDR,"Rp9.043.789,89",9043789.89,,896231,,,9043789.89
6592748,SNI20220418-447,18/4/2022,Print,SNI20220418-447,5676,SNI-567,,,IDR,"Rp226.826,64",226826.64,,22479,,,226826.64
6592530,SNI20220418-448,18/4/2022,Print,SNI20220418-448,SNI-339,SNI-339,,,IDR,"Rp354.328,69",354328.69,,35116,,,354328.69
6592749,SNI20220418-449,18/4/2022,Print,SNI20220418-449,SNI-649,SNI-649,,,IDR,"Rp323.519,78",323519.78,,32057,,,323519.78
6592750,SNI20220418-450,18/4/2022,Print,SNI20220418-450,SNI-475,SNI-475,,,IDR,"Rp226.824,60",226824.6,,22475,,,226824.6
6592531,SNI20220418-451,18/4/2022,Print,SNI20220418-451,7617,SNI-181,,,IDR,"Rp7.622.160,52",7622160.52,,755350,,,7622160.52
6592532,SNI20220418-452,18/4/2022,Print,SNI20220418-452,SNI-615,SNI-615,,,IDR,"Rp129.888,08",129888.08,,12871,,,129888.08
6592533,SNI20220418-453,18/4/2022,Print,SNI20220418-453,SNI-172,SNI-172,,,IDR,"Rp394.604,91",394604.91,,39105,,,394604.91
6592751,SNI20220418-454,18/4/2022,Print,SNI20220418-454,SNI-935,SNI-935,,,IDR,"Rp727.465,12",727465.12,,72096,,,727465.12
6592752,SNI20220418-455,18/4/2022,Print,SNI20220418-455,SNI-953,SNI-953,,,IDR,"Rp90.729,84",90729.84,,8990,,,90729.84
6592534,SNI20220418-456,18/4/2022,Print,SNI20220418-456,SNI-189,SNI-189,,,IDR,"Rp105.650,43",105650.43,,10469,,,105650.43
6592535,SNI20220418-457,18/4/2022,Print,SNI20220418-457,SNI-548,SNI-548,,,IDR,"Rp478.665,30",478665.3,,47436,,,478665.3
6592753,SNI20220419-510,19/4/2022,Print,SNI20220419-510,131746,SNI-228,,,IDR,"Rp516.693,06",516693.06,,51196,,,516693.06
6592536,SNI20220419-511,19/4/2022,Print,SNI20220419-511,SNI-476,SNI-476,,,IDR,"Rp134.212,74",134212.74,,13300,,,134212.74
6592754,SNI20220419-512,19/4/2022,Print,SNI20220419-512,SNI-225,SNI-225,,,IDR,"Rp362.040,58",362040.58,,35876,,,362040.58
6592755,SNI20220419-513,19/4/2022,Print,SNI20220419-513,5746,SNI-229,,,IDR,"Rp850.966,32",850966.32,,84328,,,850966.32
6592537,SNI20220419-514,19/4/2022,Print,SNI20220419-514,SNI-142,SNI-142,,,IDR,"Rp7.366.335,03",7366335.03,,729996,,,7366335.03
6592538,SNI20220419-515,19/4/2022,Print,SNI20220419-515,28255,SNI-392,,,IDR,"Rp22.866.481,55",22866481.55,,2266050,,,22866481.55
6592539,SNI20220419-516,19/4/2022,Print,SNI20220419-516,6841,SNI-164,,,IDR,"Rp22.213.151,79",22213151.79,,2201304,,,22213151.79
6592540,SNI20220419-517,19/4/2022,Print,SNI20220419-517,SNI-549,SNI-549,,,IDR,"Rp1.111.446,44",1111446.44,,110143,,,1111446.44
6592541,SNI20220419-518,19/4/2022,Print,SNI20220419-518,SNI-078,SNI-078,,,IDR,"Rp11.542.131,07",11542131.07,,1143818,,,11542131.07
6592542,SNI20220419-519,19/4/2022,Print,SNI20220419-519,165973,SNI-864,,,IDR,"Rp13.445.052,21",13445052.21,,1332393,,,13445052.21
6592543,SNI20220419-520,19/4/2022,Print,SNI20220419-520,SNI-169,SNI-169,,,IDR,"Rp44.644.082,88",44644082.88,,4424188,,,44644082.88
6592544,SNI20220419-521,19/4/2022,Print,SNI20220419-521,166726,SNI-371,,,IDR,"Rp3.484.417,38",3484417.38,,345304,,,3484417.38
6592545,SNI20220419-522,19/4/2022,Print,SNI20220419-522,SNI-078,SNI-078,,,IDR,"Rp295.695,37",295695.37,,29304,,,295695.37
6592756,SNI20220419-523,19/4/2022,Print,SNI20220419-523,SNI-529,SNI-529,,,IDR,"Rp97.071,62",97071.62,,9617,,,97071.62
6592805,SNI20220419-524,19/4/2022,Print,SNI20220419-524,SNI-524,SNI-524,,,IDR,"Rp62.121,00",62121,,6155,,,62121
6592757,SNI20220419-525,19/4/2022,Print,SNI20220419-525,SNI-006,SNI-006,,,IDR,"Rp184.500,05",184500.05,,18284,,,184500.05
6592546,SNI20220419-526,19/4/2022,Print,SNI20220419-526,JBR-606,SNI-092,,,IDR,"Rp135.403,19",135403.19,,13417,,,135403.19
6592547,SNI20220419-527,19/4/2022,Print,SNI20220419-527,SNI-869,SNI-869,,,IDR,"Rp514.113,82",514113.82,,50946,,,514113.82
6592548,SNI20220419-528,19/4/2022,Print,SNI20220419-528,SNI-079,SNI-079,,,IDR,"Rp536.735,06",536735.06,,53189,,,536735.06
6592549,SNI20220420-545,20/4/2022,Print,SNI20220420-545,6821,SNI-155,,,IDR,"Rp5.397.547,14",5397547.14,,534895,,,5397547.14
6592550,SNI20220420-546,20/4/2022,Print,SNI20220420-546,SNI-739,SNI-739,,,IDR,"Rp11.727.826,80",11727826.8,,1162228,,,11727826.8
6592551,SNI20220420-547,20/4/2022,Print,SNI20220420-547,SNI-740,SNI-740,,,IDR,"Rp45.298.663,26",45298663.26,,4489064,,,45298663.26
6592552,SNI20220420-548,20/4/2022,Print,SNI20220420-548,SNI-652,SNI-652,,,IDR,"Rp880.109,69",880109.69,,87220,,,880109.69
6592758,SNI20220420-549,20/4/2022,Print,SNI20220420-549,SNI-170,SNI-170,,,IDR,"Rp543.432,56",543432.56,,53852,,,543432.56
6592759,SNI20220420-550,20/4/2022,Print,SNI20220420-550,SNI-025,SNI-025,,,IDR,"Rp453.649,20",453649.2,,44950,,,453649.2
6592760,SNI20220420-551,20/4/2022,Print,SNI20220420-551,SNI-270,SNI-270,,,IDR,"Rp97.505,30",97505.3,,9663,,,97505.3
6592761,SNI20220420-552,20/4/2022,Print,SNI20220420-552,SNI-029,SNI-029,,,IDR,"Rp998.979,96",998979.96,,98995,,,998979.96
6592553,SNI20220420-553,20/4/2022,Print,SNI20220420-553,130473,SNI-264,,,IDR,"Rp138.537,87",138537.87,,13729,,,138537.87
6592762,SNI20220420-554,20/4/2022,Print,SNI20220420-554,SNI-941,SNI-941,,,IDR,"Rp235.454,96",235454.96,,23332,,,235454.96
6592763,SNI20220420-555,20/4/2022,Print,SNI20220420-555,50646,SNI-939,,,IDR,"Rp793.330,06",793330.06,,78619,,,793330.06
6592554,SNI20220420-556,20/4/2022,Print,SNI20220420-556,109863,SNI-425,,,IDR,"Rp1.778.314,50",1778314.5,,176229,,,1778314.5
6592555,SNI20220420-557,20/4/2022,Print,SNI20220420-557,6841,SNI-164,,,IDR,"Rp2.177.759,86",2177759.86,,215814,,,2177759.86
6592764,SNI20220420-558,20/4/2022,Print,SNI20220420-558,123430,SNI-932,,,IDR,"Rp72.572,58",72572.58,,7191,,,72572.58
6592556,SNI20220420-559,20/4/2022,Print,SNI20220420-559,SNI-169,SNI-169,,,IDR,"Rp3.042.729,36",3042729.36,,301532,,,3042729.36
6592765,SNI20220421-581,21/4/2022,Print,SNI20220421-581,SNI-400,SNI-400,,,IDR,"Rp308.212,20",308212.2,,30539,,,308212.2
6592766,SNI20220421-582,21/4/2022,Print,SNI20220421-582,12700,SNI-405,,,IDR,"Rp77.781,19",77781.19,,7708,,,77781.19
6592767,SNI20220421-583,21/4/2022,Print,SNI20220421-583,44595,SNI-736,,,IDR,"Rp1.076.621,68",1076621.68,,106700,,,1076621.68
6592557,SNI20220421-584,21/4/2022,Print,SNI20220421-584,SNI-636,SNI-636,,,IDR,"Rp119.287,00",119287,,11821,,,119287
6592558,SNI20220421-585,21/4/2022,Print,SNI20220421-585,SNI-402,SNI-402,,,IDR,"Rp340.777,54",340777.54,,33772,,,340777.54
6592559,SNI20220421-586,21/4/2022,Print,SNI20220421-586,SNI-441,SNI-917,,,IDR,"Rp1.099.900,11",1099900.11,,108998,,,1099900.11
6592560,SNI20220421-587,21/4/2022,Print,SNI20220421-587,JBG-372,SNI-473,,,IDR,"Rp346.731,67",346731.67,,34358,,,346731.67
6592561,SNI20220421-588,21/4/2022,Print,SNI20220421-588,SNI-487,SNI-487,,,IDR,"Rp347.333,57",347333.57,,34419,,,347333.57
6592562,SNI20220421-589,21/4/2022,Print,SNI20220421-589,SNI-345,SNI-345,,,IDR,"Rp595.336,04",595336.04,,58992,,,595336.04
6592563,SNI20220421-590,21/4/2022,Print,SNI20220421-590,SNI-326,SNI-326,,,IDR,"Rp78.492,18",78492.18,,7776,,,78492.18
6592564,SNI20220421-591,21/4/2022,Print,SNI20220421-591,SNI-344,SNI-344,,,IDR,"Rp181.478,36",181478.36,,17982,,,181478.36
6592565,SNI20220421-592,21/4/2022,Print,SNI20220421-592,8929,SNI-346,,,IDR,"Rp315.493,92",315493.92,,31261,,,315493.92
6592566,SNI20220421-593,21/4/2022,Print,SNI20220421-593,SNI-591,SNI-591,,,IDR,"Rp317.587,63",317587.63,,31469,,,317587.63
6592573,SNI20220421-594,21/4/2022,Print,SNI20220421-594,SNI-325,SNI-325,,,IDR,"Rp207.146,84",207146.84,,20526,,,207146.84
6592574,SNI20220421-595,21/4/2022,Print,SNI20220421-595,8938,SNI-955,,,IDR,"Rp193.935,47",193935.47,,19215,,,193935.47
6592567,SNI20220421-596,21/4/2022,Print,SNI20220421-596,140681,SNI-153,,,IDR,"Rp1.783.379,55",1783379.55,,176732,,,1783379.55
6592568,SNI20220421-597,21/4/2022,Print,SNI20220421-597,3389,SNI-585,,,IDR,"Rp1.281.553,90",1281553.9,,127001,,,1281553.9
6592569,SNI20220421-598,21/4/2022,Print,SNI20220421-598,165704,SNI-884,,,IDR,"Rp9.195.005,07",9195005.07,,911217,,,9195005.07
6592768,SNI20220421-599,21/4/2022,Print,SNI20220421-599,SNI-049,SNI-049,,,IDR,"Rp205.467,24",205467.24,,20361,,,205467.24
6592769,SNI20220421-600,21/4/2022,Print,SNI20220421-600,35602,SNI-924,,,IDR,"Rp262.039,20",262039.2,,25967,,,262039.2
6592570,SNI20220421-601,21/4/2022,Print,SNI20220421-601,SNI-376,SNI-376,,,IDR,"Rp1.479.457,69",1479457.69,,146613,,,1479457.69
6592571,SNI20220421-602,21/4/2022,Print,SNI20220421-602,109212,SNI-312,,,IDR,"Rp464.633,95",464633.95,,46045,,,464633.95
6592572,SNI20220421-603,21/4/2022,Print,SNI20220421-603,4666,SNI-956,,,IDR,"Rp1.791.115,98",1791115.98,,177496,,,1791115.98
6592575,SNI20220421-604,21/4/2022,Print,SNI20220421-604,51672,SNI-491,,,IDR,"Rp1.494.576,54",1494576.54,,148111,,,1494576.54
6592809,SNI20220422-605,22/4/2022,Print,SNI20220422-605,SNI-954,SNI-954,,,IDR,"Rp573.194,00",573194,,56803,,,573194
6592806,SNI20220422-606,22/4/2022,Print,SNI20220422-606,SNI-954,SNI-954,,,IDR,"Rp534.872,00",534872,,53006,,,534872
6592807,SNI20220422-607,22/4/2022,Print,SNI20220422-607,SNI-954,SNI-954,,,IDR,"Rp2.512.200,00",2512200,,248957,,,2512200
6592808,SNI20220422-608,22/4/2022,Print,SNI20220422-608,SNI-954,SNI-954,,,IDR,"Rp142.677,00",142677,,14141,,,142677
6592576,SNI20220422-636,22/4/2022,Print,SNI20220422-636,41374,SNI-576,,,IDR,"Rp22.866.479,55",22866479.55,,2266048,,,22866479.55
6592577,SNI20220422-650,22/4/2022,Print,SNI20220422-650,SNI-199,SNI-199,,,IDR,"Rp225.090,67",225090.67,,22307,,,225090.67
6592578,SNI20220422-651,22/4/2022,Print,SNI20220422-651,51672,SNI-614,,,IDR,"Rp303.851,95",303851.95,,30111,,,303851.95
6592770,SNI20220422-652,22/4/2022,Print,SNI20220422-652,SNI-913,SNI-913,,,IDR,"Rp317.555,46",317555.46,,31467,,,317555.46
6592771,SNI20220422-653,22/4/2022,Print,SNI20220422-653,48447,SNI-910,,,IDR,"Rp893.664,32",893664.32,,88561,,,893664.32
6592579,SNI20220422-654,22/4/2022,Print,SNI20220422-654,137942,SNI-493,,,IDR,"Rp641.609,04",641609.04,,63577,,,641609.04
6592580,SNI20220422-655,22/4/2022,Print,SNI20220422-655,JBG-189,SNI-861,,,IDR,"Rp757.864,76",757864.76,,75100,,,757864.76
